0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,angle,yarnwidth,yarnheight,space,epoxy_e,epoxy_v,yield_strength_1,plastic_strain_1,yield_strength_2,plastic_strain_2,fibre_density (kg/m^3),fibre_lineardensity (kg/m),fibre_e1,fibre_e2,fibre_e3,fibre_g12,fibre_g23,fibre_g13,fibre_v1,fibre_v2,fibre_v3,S_0,E_0,S_1,E_1,S_2,E_2,S_3,E_3,S_4,E_4,S_5,E_5,S_6,E_6,S_7,E_7,S_8,E_8,S_9,E_9,S_10,E_10,S_11,E_11,S_12,E_12,S_13,E_13,S_14,E_14,S_15,E_15,S_16,E_16,S_17,E_17,S_18,E_18,S_19,E_19,S_20,E_20
0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,30,0.405018194,0.237944485,0.951993865,25000,0.2,4,0,400,0.3,1780,0.000134729,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1128513.01,2.45E-05,2257026.02,4.90E-05,3385531.62,7.35E-05,4506451.17,9.80E-05,5528718.42,0.0001225,6317956.2,0.0001471,6929074.66,0.0001716,7459433.86,0.0001961,7953196.95,0.0002206,8427237.7,0.0002451,8888337.2,0.0002696,9340146.23,0.0002941,9784624.07,0.0003186,10223021.03,0.0003431,10656259.28,0.0003676,11085033.02,0.0003922,11509902.98,0.0004167,11931348.32,0.0004412,12349756.47,0.0004657,12765449.02,0.0004902
1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,30,0.929978247,0.310298233,2.294052624,25000,0.2,4,0,400,0.3,1780,0.000403424,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1241086.78,2.50E-05,2482173.55,5.00E-05,3723173.17,7.50E-05,4942516.13,0.0001,6021000.95,0.000125,6902262.02,0.00015,7651005.37,0.0001749,8330147.97,0.0001999,8974795.75,0.0002249,9598763.98,0.0002499,10209676.1,0.0002749,10811408.7,0.0002999,11405834.04,0.0003249,11994346.55,0.0003499,12577807.44,0.0003749,13156859.67,0.0003999,13732040.01,0.0004249,14303773.17,0.0004499,14872442.56,0.0004748,15438380.87,0.0004998
1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,30,0.245950358,0.106031558,0.52554848,25000,0.2,4,0,400,0.3,1780,3.65E-05,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1284930.65,2.41E-05,2569859.18,4.82E-05,3851173.57,7.23E-05,5057605.9,9.64E-05,6097682.99,0.0001205,6964943.24,0.0001446,7717047.2,0.0001687,8408161.5,0.0001928,9065997.46,0.0002169,9702268.86,0.000241,10323902.37,0.0002651,10934581.71,0.0002892,11536474.17,0.0003133,12131229.94,0.0003374,12720078.18,0.0003615,13303956.07,0.0003856,13883578.51,0.0004097,14459474.83,0.0004338,15032129.17,0.0004579,15601922.06,0.000482
1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,30,0.956861846,0.167484579,2.274341194,25000,0.2,4,0,400,0.3,1780,0.000224044,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1312509.19,2.49E-05,2625018.38,4.98E-05,3936679.2,7.47E-05,5218340.81,9.97E-05,6379678.42,0.0001246,7379653.69,0.0001495,8261263.51,0.0001744,9068662.19,0.0001993,9840109.99,0.0002242,10594404.11,0.0002492,11338063.1,0.0002741,12073774.4,0.000299,12802909.29,0.0003239,13526413.56,0.0003488,14245056.62,0.0003737,14959485.53,0.0003987,15670152.24,0.0004236,16377463.5,0.0004485,17081708.13,0.0004734,17783158.39,0.0004983
0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,30,0.735410853,0.292179833,1.728446705,25000,0.2,4,0,400,0.3,1780,0.000300393,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1255788.66,2.47E-05,2511577.32,4.94E-05,3767339.37,7.41E-05,5014948.33,9.87E-05,6164746.37,0.0001234,7109859.89,0.0001481,7894419.18,0.0001728,8604986.21,0.0001975,9278522.6,0.0002222,9932918.43,0.0002468,10575253.4,0.0002715,11208501.57,0.0002962,11834635.12,0.0003209,12454902.87,0.0003456,13070122.11,0.0003703,13680864.89,0.000395,14287625.08,0.0004196,14890864.12,0.0004443,15490968.63,0.000469,16088247.92,0.0004937
0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,30,0.970490667,0.273370371,1.984468928,25000,0.2,4,0,400,0.3,1780,0.000370896,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1361702.05,2.49E-05,2723404.1,4.97E-05,4079682.06,7.46E-05,5352344.22,9.94E-05,6446884.62,0.0001243,7393338.7,0.0001492,8236640.27,0.000174,9020607,0.0001989,9771602.88,0.0002237,10500774.29,0.0002486,11213630.55,0.0002735,11914211.17,0.0002983,12605451.94,0.0003232,13289095.9,0.000348,13966398.47,0.0003729,14638427.01,0.0003978,15305933.84,0.0004226,15969499.46,0.0004475,16629644.01,0.0004723,17286765.31,0.0004972
1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,30,0.887916181,0.110755016,2.02810106,25000,0.2,4,0,400,0.3,1780,0.000137482,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1416427.49,2.50E-05,2832854.98,5.00E-05,4249203.37,7.49E-05,5649309.97,9.99E-05,6938432.43,0.0001249,8077489.87,0.0001499,9101968.01,0.0001749,10052324.93,0.0001999,10967664.87,0.0002248,11867453.04,0.0002498,12757606.74,0.0002748,13640624.33,0.0002998,14517817.13,0.0003248,15390108.58,0.0003498,16258093.12,0.0003747,17122175.47,0.0003997,17982790.23,0.0004247,18840238.37,0.0004497,19694755.42,0.0004747,20546552.61,0.0004996
0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,30,0.974543292,0.247473254,2.311152528,25000,0.2,4,0,400,0.3,1780,0.000337163,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1312987.61,2.48E-05,2625975.23,4.96E-05,3937944.68,7.44E-05,5228098.58,9.92E-05,6403817.9,0.000124,7394527.11,0.0001488,8247225.9,0.0001737,9029490.48,0.0001985,9777024.32,0.0002233,10507009.99,0.0002481,11225764.04,0.0002729,11936283.23,0.0002977,12640237,0.0003225,13338866.04,0.0003473,14033002.14,0.0003721,14723137.18,0.0003969,15409651.43,0.0004217,16093020.62,0.0004465,16773576.58,0.0004713,17451563.05,0.0004961
0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,30,0.584771231,0.297631875,1.306947844,25000,0.2,4,0,400,0.3,1780,0.000243319,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1314863.59,2.50E-05,2629578.21,5.00E-05,3938038.83,7.50E-05,5198626.28,0.0001,6314615.7,0.000125,7243818.81,0.00015,8023385.61,0.000175,8728282.14,0.0002,9396126.89,0.000225,10043141.14,0.0002499,10675552.72,0.0002749,11296997.2,0.0002999,11909444.54,0.0003249,12514522.54,0.0003499,13113292.29,0.0003749,13706494.3,0.0003999,14294772.97,0.0004249,14878706.9,0.0004499,15458786.15,0.0004749,16035440.34,0.0004999
0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,30,0.466799568,0.368791546,1.12477511,25000,0.2,4,0,400,0.3,1780,0.00024067,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1137063.98,2.49E-05,2274127.96,4.98E-05,3410936.73,7.47E-05,4523196.04,9.96E-05,5481523.02,0.0001245,6189755.23,0.0001494,6770912,0.0001743,7290078.28,0.0001992,7771739.51,0.000224,8229808.62,0.0002489,8673429.81,0.0002738,9107106.11,0.0002987,9533119.64,0.0003236,9952849.09,0.0003485,10367200.43,0.0003734,10776960.19,0.0003983,11182746.84,0.0004232,11585069.56,0.0004481,11984358.55,0.000473,12380963.04,0.0004979
1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,30,0.39186521,0.200610692,0.942027046,25000,0.2,4,0,400,0.3,1780,0.000109901,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1210960.55,2.48E-05,2421911.65,4.95E-05,3632743.19,7.43E-05,4823773.12,9.91E-05,5887529.97,0.0001238,6736345.02,0.0001486,7428083.07,0.0001734,8051649.6,0.0001982,8643548.89,0.0002229,9216185.64,0.0002477,9775179.53,0.0002725,10323926.7,0.0002972,10864682.9,0.000322,11398855.69,0.0003468,11927449.35,0.0003715,12451255.99,0.0003963,12970855.52,0.0004211,13486728.96,0.0004458,13999304.03,0.0004706,14508945.11,0.0004954
1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,30,0.844830815,0.280748659,1.855818702,25000,0.2,4,0,400,0.3,1780,0.000331587,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1353188.3,2.48E-05,2706376.6,4.96E-05,4058021.39,7.44E-05,5355768.92,9.91E-05,6489381.57,0.0001239,7443218.35,0.0001487,8279567.19,0.0001735,9053496.33,0.0001983,9791561.13,0.0002231,10505051.49,0.0002479,11201062.59,0.0002727,11884180.83,0.0002974,12557390.49,0.0003222,13222649.09,0.000347,13881219.5,0.0003718,14534090.55,0.0003966,15182069.76,0.0004214,15825843.76,0.0004462,16465973.47,0.000471,17102900.51,0.0004957
1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,30,0.382923249,0.24993866,0.842723936,25000,0.2,4,0,400,0.3,1780,0.0001338,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1184225.66,2.45E-05,2368451.31,4.90E-05,3551381.69,7.36E-05,4691603.12,9.81E-05,5644975.94,0.0001226,6402786.01,0.0001471,7040386.98,0.0001717,7611240.77,0.0001962,8145989.13,0.0002207,8660391.74,0.0002452,9161433.34,0.0002698,9652291.11,0.0002943,10134902.72,0.0003188,10610734.41,0.0003433,11081007.2,0.0003679,11546595.25,0.0003924,12008131.48,0.0004169,12466126.25,0.0004414,12920998.19,0.0004659,13373118.08,0.0004905
1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,30,0.434634426,0.370395663,1.066129368,25000,0.2,4,0,400,0.3,1780,0.000225061,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1085172.54,2.44E-05,2170345.08,4.88E-05,3255499.81,7.32E-05,4327644.39,9.75E-05,5291102.04,0.0001219,6008326.48,0.0001463,6571557.87,0.0001707,7067576.81,0.0001951,7527015.7,0.0002195,7963958.1,0.0002439,8386089.1,0.0002683,8798182.44,0.0002926,9202647.59,0.000317,9600981.14,0.0003414,9994131.06,0.0003658,10382862.91,0.0003902,10767760.46,0.0004146,11149303.26,0.000439,11527911.33,0.0004634,11903910.02,0.0004877
0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,30,0.375163218,0.12076084,0.78492166,25000,0.2,4,0,400,0.3,1780,6.33E-05,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1435650.47,2.46E-05,2871300.95,4.93E-05,4305340.09,7.39E-05,5705399.36,9.85E-05,6985623.24,0.0001232,8094842.57,0.0001478,9072246.12,0.0001724,9978223.64,0.000197,10843321.88,0.0002217,11687026.43,0.0002463,12516481.42,0.0002709,13335363.61,0.0002956,14145926.63,0.0003202,14949411.94,0.0003448,15746881.6,0.0003695,16539146.24,0.0003941,17326902.46,0.0004187,18110723.91,0.0004434,18891061.32,0.000468,19668297.88,0.0004926
1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,30,0.822589179,0.149493165,1.993041009,25000,0.2,4,0,400,0.3,1780,0.000171915,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1305687.84,2.48E-05,2611375.68,4.95E-05,3916143.34,7.43E-05,5191207.7,9.90E-05,6356867.56,0.0001238,7378342.84,0.0001485,8273404.63,0.0001733,9089250.55,0.000198,9864415.36,0.0002228,10622895.66,0.0002475,11371089.59,0.0002723,12111399.99,0.000297,12845365.08,0.0003218,13574208.84,0.0003465,14298744.41,0.0003713,15019563.7,0.000396,15737196.6,0.0004208,16451974.29,0.0004456,17164171.58,0.0004703,17874064.69,0.0004951
1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,30,0.885493019,0.150889977,2.182150046,25000,0.2,4,0,400,0.3,1780,0.000186791,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1294624.39,2.47E-05,2589248.79,4.95E-05,3883732.67,7.42E-05,5158689.61,9.90E-05,6314591.54,0.0001237,7307084.37,0.0001485,8177337.28,0.0001732,8977287.55,0.000198,9745164.92,0.0002227,10495761.54,0.0002475,11235312.67,0.0002722,11967167.1,0.000297,12692994.75,0.0003217,13413794.14,0.0003464,14130264.09,0.0003712,14842844.56,0.0003959,15551876.04,0.0004207,16257704.13,0.0004454,16960628.49,0.0004702,17660938.61,0.0004949
0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,30,0.394208351,0.230835664,0.970313137,25000,0.2,4,0,400,0.3,1780,0.000127215,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1213538.22,2.47E-05,2426826.64,4.95E-05,3638514.33,7.42E-05,4824502.82,9.89E-05,5873851.07,0.0001237,6721010.04,0.0001484,7426107.03,0.0001731,8050848.24,0.0001979,8635677.53,0.0002226,9199431.93,0.0002473,9750168.71,0.0002721,10291370.04,0.0002968,10824875.91,0.0003215,11352021.07,0.0003463,11873817.82,0.000371,12391035.73,0.0003957,12904336.54,0.0004205,13414231.11,0.0004452,13921156.21,0.00047,14425448.36,0.0004947
0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,30,0.540609725,0.221108128,1.12148041,25000,0.2,4,0,400,0.3,1780,0.000167108,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1434008.81,2.50E-05,2868010,4.99E-05,4296885.71,7.49E-05,5672624.48,9.99E-05,6902734.4,0.0001248,7966236.45,0.0001498,8913893.53,0.0001748,9789793.46,0.0001997,10625288.97,0.0002247,11437546.15,0.0002497,12234487.2,0.0002746,13020309.05,0.0002996,13797329,0.0003246,14567230.21,0.0003495,15331193.77,0.0003745,16090055.36,0.0003995,16844514.3,0.0004244,17595124.31,0.0004494,18342362.91,0.0004744,19086602.64,0.0004993
0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,30,0.612546526,0.355949983,1.375913346,25000,0.2,4,0,400,0.3,1780,0.000304816,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1218973.07,2.47E-05,2436728.27,4.94E-05,3649219.69,7.41E-05,4807371.37,9.88E-05,5793225.42,0.0001236,6564353.45,0.0001483,7206286.56,0.000173,7789311.77,0.0001977,8341479.34,0.0002224,8874502.35,0.0002471,9394116.45,0.0002718,9903516.97,0.0002965,10404740.98,0.0003212,10899290.54,0.000346,11388131.02,0.0003707,11872116.34,0.0003954,12351944.39,0.0004201,12828176.73,0.0004448,13301273.74,0.0004695,13771619.53,0.0004942
0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,30,0.381003854,0.323755745,0.906874732,25000,0.2,4,0,400,0.3,1780,0.000172447,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1156245.3,2.50E-05,2312277.52,5.00E-05,3466974.9,7.50E-05,4590984.76,0.0001,5562577.46,0.000125,6298004.8,0.00015,6888870.98,0.000175,7412954.14,0.0002,7903162.77,0.0002249,8372088.35,0.0002499,8826169.28,0.0002749,9269424.21,0.0002999,9704529.6,0.0003249,10133225.2,0.0003499,10556600.74,0.0003749,10975412.06,0.0003999,11390255.52,0.0004249,11801642.37,0.0004499,12209997.37,0.0004749,12615700.92,0.0004999
1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,30,0.726762712,0.3454964,1.748815689,25000,0.2,4,0,400,0.3,1780,0.000351031,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1215013.04,2.48E-05,2430001.92,4.96E-05,3643664.25,7.43E-05,4828553.82,9.91E-05,5891212.85,0.0001239,6752780.52,0.0001487,7453019.08,0.0001735,8075631.02,0.0001982,8662959.29,0.000223,9231115.44,0.0002478,9785832.77,0.0002726,10330598.5,0.0002973,10867455.08,0.0003221,11397638.11,0.0003469,11922173.34,0.0003717,12441823.11,0.0003965,12957141.99,0.0004212,13468669.26,0.000446,13976852.46,0.0004708,14482061.3,0.0004956
0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,30,0.373135514,0.329154533,0.901871082,25000,0.2,4,0,400,0.3,1780,0.000171702,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1105413.38,2.44E-05,2210826.76,4.88E-05,3316240.14,7.32E-05,4418891.77,9.76E-05,5469318.13,0.000122,6329954.26,0.0001464,6967886.25,0.0001708,7527996.43,0.0001951,8057467.15,0.0002195,8569803.74,0.0002439,9070871.99,0.0002683,9563775.94,0.0002927,10050323.98,0.0003171,10531745.29,0.0003415,11008908.35,0.0003659,11482474.43,0.0003903,11952925.85,0.0004147,12420678.46,0.0004391,12886046.29,0.0004635,13349337.69,0.0004879
1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,30,0.887302777,0.268129376,1.897744484,25000,0.2,4,0,400,0.3,1780,0.000332603,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1454044.34,2.49E-05,2908083.93,4.99E-05,4360137.8,7.48E-05,5769660.95,9.98E-05,7039121.62,0.0001247,8141679.27,0.0001497,9121405.66,0.0001746,10039942.52,0.0001995,10928090.92,0.0002245,11796889.43,0.0002494,12652109.43,0.0002744,13496795.05,0.0002993,14333093.43,0.0003242,15162718.49,0.0003492,15986785.07,0.0003741,16806096.91,0.0003991,17621314.15,0.000424,18432928.61,0.000449,19241361.13,0.0004739,20046964.9,0.0004988
1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,30,0.88367655,0.120896394,2.060912526,25000,0.2,4,0,400,0.3,1780,0.000149354,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1311529.63,2.49E-05,2623059.27,4.98E-05,3934512.85,7.47E-05,5222076.32,9.96E-05,6361772.48,0.0001245,7327230.11,0.0001494,8189858.76,0.0001744,8994969.8,0.0001993,9766627.75,0.0002242,10519812.83,0.0002491,11262497.95,0.000274,11998125.24,0.0002989,12727948.52,0.0003238,13452819.69,0.0003487,14173447.4,0.0003736,14890159.43,0.0003985,15603300.42,0.0004234,16313151.79,0.0004483,17019974.76,0.0004733,17724017.07,0.0004982
0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,30,0.899361387,0.203719471,2.175333916,25000,0.2,4,0,400,0.3,1780,0.00025614,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1295037.3,2.48E-05,2590074.6,4.96E-05,3885085.02,7.45E-05,5162205.96,9.93E-05,6321671.79,0.0001241,7309870.21,0.0001489,8162624.73,0.0001738,8940353.96,0.0001986,9683364.97,0.0002234,10410477.91,0.0002482,11127720.76,0.0002731,11837757.89,0.0002979,12542030.44,0.0003227,13241489.69,0.0003475,13936763.85,0.0003724,14628279.28,0.0003972,15316382.77,0.000422,16001476.06,0.0004468,16683839.61,0.0004717,17363754.82,0.0004965
0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,30,0.491954754,0.301501548,0.9847084,25000,0.2,4,0,400,0.3,1780,0.00020736,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1240768.54,2.44E-05,2475096.39,4.87E-05,3703976.82,7.31E-05,4888536.27,9.75E-05,5934824.07,0.0001219,6790812.21,0.0001462,7518124.33,0.0001706,8181359.02,0.000195,8811765.11,0.0002194,9422562.72,0.0002437,10020193.96,0.0002681,10607745.53,0.0002925,11187216.52,0.0003168,11760164.79,0.0003412,12327776.22,0.0003656,12890852.01,0.00039,13450014.44,0.0004143,14005754.29,0.0004387,14558432.18,0.0004631,15108384.73,0.0004875
0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,30,0.520355846,0.355554446,1.216416152,25000,0.2,4,0,400,0.3,1780,0.000258652,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1171534.74,2.47E-05,2342560.03,4.93E-05,3512132.34,7.40E-05,4669954.05,9.87E-05,5723055.1,0.0001233,6561748.49,0.000148,7231810.9,0.0001726,7830372.22,0.0001973,8394807.45,0.000222,8940061.74,0.0002466,9472131.99,0.0002713,9994727.79,0.000296,10510081.11,0.0003206,11019730.72,0.0003453,11524700.87,0.0003699,12025683.78,0.0003946,12523221.16,0.0004193,13017751.84,0.0004439,13509603,0.0004686,13999052.3,0.0004933
1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,30,0.869715699,0.178217242,1.822707843,25000,0.2,4,0,400,0.3,1780,0.000216689,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1419800.88,2.49E-05,2839601.75,4.97E-05,4258713.98,7.46E-05,5634924.23,9.95E-05,6862215.84,0.0001244,7934712.57,0.0001492,8905901.67,0.0001741,9816043.65,0.000199,10692272.51,0.0002238,11548947.94,0.0002487,12393083.03,0.0002736,13227997.88,0.0002985,14055578.42,0.0003233,14877086.24,0.0003482,15693291.73,0.0003731,16504812.79,0.0003979,17312143.17,0.0004228,18115761.15,0.0004477,18916079.09,0.0004726,19713465.36,0.0004974
0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,30,0.305798494,0.116321771,0.743477744,25000,0.2,4,0,400,0.3,1780,4.97E-05,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1221453.65,2.42E-05,2442907.3,4.84E-05,3664338.49,7.26E-05,4869428.91,9.68E-05,5970885.13,0.0001211,6899890.19,0.0001453,7672821.89,0.0001695,8358026.23,0.0001937,9002182.3,0.0002179,9626294.91,0.0002421,10237474.48,0.0002663,10839417.04,0.0002905,11434120.49,0.0003147,12022756.17,0.0003389,12606276.89,0.0003632,13185410.94,0.0003874,13760702.11,0.0004116,14332575.21,0.0004358,14901416.24,0.00046,15467545.65,0.0004842
1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,30,0.557657932,0.381642392,1.267821087,25000,0.2,4,0,400,0.3,1780,0.000297532,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1183607.82,2.47E-05,2367198.72,4.94E-05,3545899.86,7.41E-05,4665712.37,9.89E-05,5603768.01,0.0001236,6329483.8,0.0001483,6928727.79,0.000173,7470588.57,0.0001977,7981629.67,0.0002224,8472998.5,0.0002471,8950241.18,0.0002719,9416178.1,0.0002966,9873077.68,0.0003213,10322731.1,0.000346,10766262.14,0.0003707,11204663.59,0.0003954,11638727.74,0.0004201,12069019.55,0.0004449,12496014.56,0.0004696,12920109.36,0.0004943
0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,30,0.375248945,0.341457272,0.766501812,25000,0.2,4,0,400,0.3,1780,0.000179129,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1045740.4,2.44E-05,2091433.07,4.87E-05,3135187.84,7.31E-05,4125722.83,9.74E-05,4930374.74,0.0001218,5539082.98,0.0001461,6050047.38,0.0001705,6511707.12,0.0001948,6944862.78,0.0002192,7359764.67,0.0002435,7762015.83,0.0002679,8155189.03,0.0002922,8541437.25,0.0003166,8922267.74,0.0003409,9298570.08,0.0003653,9671095.88,0.0003896,10040413.08,0.000414,10407013.39,0.0004384,10771258.58,0.0004627,11133460.69,0.0004871
1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,30,0.901800429,0.387792313,1.867155941,25000,0.2,4,0,400,0.3,1780,0.000488899,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1329764.64,2.50E-05,2659529.28,5.00E-05,3988364.18,7.50E-05,5260530.48,0.0001,6346310.97,0.000125,7238939.59,0.00015,8019582.76,0.000175,8739731.41,0.0001999,9427012.19,0.0002249,10093885.54,0.0002499,10745376.34,0.0002749,11385148.41,0.0002999,12015864.68,0.0003249,12639220.8,0.0003499,13256474,0.0003749,13868524.29,0.0003999,14476095.4,0.0004249,15079753.3,0.0004499,15680024.56,0.0004749,16277349.91,0.0004999
0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,30,0.559281363,0.204276217,1.374067551,25000,0.2,4,0,400,0.3,1780,0.00015972,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1283733.3,2.47E-05,2567466.6,4.95E-05,3850752.25,7.42E-05,5112437.81,9.90E-05,6265514.89,0.0001237,7236996.39,0.0001485,8065514.66,0.0001732,8816032.25,0.000198,9525651.92,0.0002227,10213190.19,0.0002474,10887790.18,0.0002722,11553602.33,0.0002969,12212633.45,0.0003217,12866137.86,0.0003464,13514972.73,0.0003712,14159786.55,0.0003959,14801040.06,0.0004206,15439129.67,0.0004454,16074381.52,0.0004701,16707105.24,0.0004949
1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,30,0.216202262,0.235041261,0.452729633,25000,0.2,4,0,400,0.3,1780,7.10E-05,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1030141.6,2.36E-05,2048842.25,4.71E-05,3066331.36,7.07E-05,4057750.84,9.42E-05,4888181.17,0.0001178,5517573.26,0.0001414,6026467.95,0.0001649,6484749.24,0.0001885,6917810.88,0.000212,7335616.45,0.0002356,7742992.83,0.0002592,8142752.51,0.0002827,8536566.12,0.0003063,8925564.18,0.0003299,9310557.08,0.0003534,9692114.03,0.000377,10070712.5,0.0004005,10446655.33,0.0004241,10820156.6,0.0004477,11191445.17,0.0004712
0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,30,0.596458182,0.241836523,1.385309475,25000,0.2,4,0,400,0.3,1780,0.000201656,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,0,0,1208251.06,2.45E-05,2416502.12,4.91E-05,3624628.24,7.36E-05,4814134.32,9.82E-05,5876564.95,0.0001227,6736269.06,0.0001473,7440543.8,0.0001718,8068248.46,0.0001963,8661051.47,0.0002209,9234882.72,0.0002454,9796218.84,0.00027,10348131.12,0.0002945,10892338.52,0.0003191,11430106.28,0.0003436,11962354.34,0.0003681,12489878.58,0.0003927,13013281.85,0.0004172,13533075.51,0.0004418,14049678.18,0.0004663,14563455.82,0.0004909
